total count,percent of total,activties count,percent of activities,tokens,n_gram
19,0.000042,19,0.000370,のっちは整形,1grams
19,0.000042,19,0.000370,#한우양프,1grams
19,0.000042,19,0.000370,finally,1grams
19,0.000042,19,0.000370,@Just_YouA,1grams
19,0.000042,19,0.000370,especially,1grams
19,0.000042,18,0.000350,mark,1grams
19,0.000042,19,0.000370,cosmic_,1grams
19,0.000042,19,0.000370,kkkkk,1grams
19,0.000042,19,0.000370,dizia,1grams
19,0.000042,19,0.000370,exclusive,1grams
19,0.000042,19,0.000370,ganhar,1grams
19,0.000042,19,0.000370,#androidgames,1grams
19,0.000042,19,0.000370,블랙퍼퓸의,1grams
19,0.000042,19,0.000370,caiu,1grams
19,0.000042,19,0.000370,lean,1grams
18,0.000039,15,0.000292,incense,1grams
18,0.000039,18,0.000350,tienes,1grams
18,0.000039,18,0.000350,small,1grams
18,0.000039,18,0.000350,clock,1grams
18,0.000039,18,0.000350,tribez,1grams
18,0.000039,17,0.000331,gardenia,1grams
18,0.000039,18,0.000350,bump,1grams
18,0.000039,18,0.000350,books,1grams
18,0.000039,18,0.000350,@DeputadoFederal,1grams
18,0.000039,18,0.000350,#LIBRA,1grams
18,0.000039,18,0.000350,@libra_hn,1grams
18,0.000039,18,0.000350,@itsGirICode,1grams
18,0.000039,18,0.000350,perfumeの,1grams
18,0.000039,18,0.000350,@glow_for_it,1grams
18,0.000039,18,0.000350,colonia,1grams
18,0.000039,18,0.000350,これ大好き,1grams
18,0.000039,18,0.000350,entire,1grams
18,0.000039,17,0.000331,rush,1grams
18,0.000039,18,0.000350,selected,1grams
18,0.000039,18,0.000350,sabem,1grams
18,0.000039,18,0.000350,fácil,1grams
18,0.000039,18,0.000350,perfumeの曲を聴いて元気をもらいましょう,1grams
18,0.000039,18,0.000350,bg7mczovah,1grams
18,0.000039,18,0.000350,@RalphLauren,1grams
18,0.000039,18,0.000350,beso,1grams
18,0.000039,18,0.000350,デジモン,1grams
18,0.000039,18,0.000350,春のおすすめはこの2曲,1grams
18,0.000039,18,0.000350,cheguei,1grams
18,0.000039,18,0.000350,熱愛竹内結子と西島秀俊は熱愛していた,1grams
18,0.000039,17,0.000331,hello,1grams
18,0.000039,18,0.000350,@pinningnut,1grams
18,0.000039,18,0.000350,lush,1grams
18,0.000039,18,0.000350,sister,1grams
18,0.000039,18,0.000350,おめでとうございます,1grams
18,0.000039,18,0.000350,smoke,1grams
18,0.000039,18,0.000350,#TuiteaAlgoQueAmas,1grams
18,0.000039,18,0.000350,louco,1grams
18,0.000039,18,0.000350,エレクトロ,1grams
18,0.000039,18,0.000350,bañen,1grams
18,0.000039,18,0.000350,march,1grams
18,0.000039,18,0.000350,#Sharjah,1grams
18,0.000039,18,0.000350,choker,1grams
18,0.000039,18,0.000350,olvido,1grams
18,0.000039,16,0.000311,@ArianaGrande,1grams
18,0.000039,18,0.000350,crazy,1grams
18,0.000039,18,0.000350,doll,1grams
18,0.000039,18,0.000350,seconds,1grams
18,0.000039,18,0.000350,#smellssogood,1grams
18,0.000039,18,0.000350,metades,1grams
18,0.000039,18,0.000350,simples,1grams
18,0.000039,18,0.000350,minutes,1grams
18,0.000039,16,0.000311,vial,1grams
18,0.000039,18,0.000350,fucking,1grams
18,0.000039,18,0.000350,saiba,1grams
18,0.000039,18,0.000350,cozy,1grams
18,0.000039,18,0.000350,suas,1grams
18,0.000039,18,0.000350,今日から新年度,1grams
18,0.000039,18,0.000350,pppppppppp,1grams
18,0.000039,18,0.000350,olho,1grams
18,0.000039,18,0.000350,#Harmonizers,1grams
18,0.000039,14,0.000272,eles,1grams
18,0.000039,18,0.000350,h0ku5w5oew,1grams
18,0.000039,18,0.000350,bondi,1grams
18,0.000039,18,0.000350,breeze,1grams
18,0.000039,18,0.000350,selectivo,1grams
18,0.000039,18,0.000350,wonderful,1grams
18,0.000039,18,0.000350,kkkk,1grams
18,0.000039,17,0.000331,kate,1grams
18,0.000039,15,0.000292,page,1grams
18,0.000039,18,0.000350,@p_rf_mh,1grams
18,0.000039,18,0.000350,disco,1grams
18,0.000039,18,0.000350,#sale,1grams
18,0.000039,18,0.000350,faço,1grams
18,0.000039,18,0.000350,show,1grams
18,0.000039,18,0.000350,money,1grams
18,0.000039,18,0.000350,simple,1grams
18,0.000039,18,0.000350,bamboo,1grams
18,0.000039,18,0.000350,tibetan,1grams
18,0.000039,18,0.000350,habis,1grams
18,0.000039,18,0.000350,شانيل,1grams
18,0.000039,18,0.000350,beautyfulla,1grams
18,0.000039,18,0.000350,brilho,1grams
18,0.000039,18,0.000350,#ちゃあぽん,1grams
18,0.000039,18,0.000350,breathing,1grams
18,0.000039,18,0.000350,jajajajaja,1grams
18,0.000039,18,0.000350,liverpool,1grams
18,0.000039,18,0.000350,rwpqxngj3c,1grams
18,0.000039,18,0.000350,uypclrlnrq,1grams
18,0.000039,12,0.000233,paling,1grams
18,0.000039,18,0.000350,bond,1grams
18,0.000039,18,0.000350,mall,1grams
18,0.000039,18,0.000350,サンタマリアです,1grams
18,0.000039,18,0.000350,jpnメドレー,1grams
18,0.000039,13,0.000253,#Versace,1grams
18,0.000039,16,0.000311,temps,1grams
18,0.000039,18,0.000350,wore,1grams
18,0.000039,18,0.000350,入荷日まであと4日,1grams
18,0.000039,18,0.000350,afeto,1grams
18,0.000039,18,0.000350,elegirá,1grams
18,0.000039,18,0.000350,japan販売中,1grams
18,0.000039,18,0.000350,negocio,1grams
18,0.000039,18,0.000350,punya,1grams
18,0.000039,18,0.000350,papa,1grams
18,0.000039,18,0.000350,scandal,1grams
18,0.000039,18,0.000350,@minitacheta,1grams
18,0.000039,18,0.000350,#Android,1grams
18,0.000039,18,0.000350,apaixonada,1grams
18,0.000039,14,0.000272,kill,1grams
18,0.000039,18,0.000350,trae,1grams
18,0.000039,18,0.000350,semen,1grams
18,0.000039,18,0.000350,爆音イベントスケジュール,1grams
17,0.000037,17,0.000331,#綺麗だと思ったらRT！,1grams
17,0.000037,17,0.000331,inventar,1grams
17,0.000037,17,0.000331,learn,1grams
17,0.000037,17,0.000331,project,1grams
17,0.000037,17,0.000331,vuelvooo,1grams
17,0.000037,17,0.000331,reparei,1grams
17,0.000037,17,0.000331,huelo,1grams
17,0.000037,17,0.000331,vidal,1grams
17,0.000037,17,0.000331,4oly0tlqwc,1grams
17,0.000037,17,0.000331,corpo,1grams
17,0.000037,17,0.000331,chica,1grams
17,0.000037,11,0.000214,compact,1grams
17,0.000037,15,0.000292,givenchy,1grams
17,0.000037,16,0.000311,elle,1grams
17,0.000037,17,0.000331,colectivo,1grams
17,0.000037,17,0.000331,sitting,1grams
17,0.000037,17,0.000331,@Dasul6,1grams
17,0.000037,16,0.000311,absolutely,1grams
17,0.000037,17,0.000331,belleza,1grams
17,0.000037,17,0.000331,@Chippyelite,1grams
17,0.000037,17,0.000331,llevas,1grams
17,0.000037,17,0.000331,front,1grams
17,0.000037,16,0.000311,kardashian,1grams
17,0.000037,11,0.000214,botanical,1grams
17,0.000037,17,0.000331,borra,1grams
17,0.000037,17,0.000331,#あ〜ちゃん好きな人RT,1grams
17,0.000037,17,0.000331,yzq50jn8yx,1grams
17,0.000037,17,0.000331,cheio,1grams
17,0.000037,17,0.000331,wine,1grams
17,0.000037,17,0.000331,estás,1grams
17,0.000037,17,0.000331,fuiiii,1grams
17,0.000037,17,0.000331,number,1grams
17,0.000037,10,0.000195,assume,1grams
17,0.000037,17,0.000331,harga,1grams
17,0.000037,17,0.000331,shopmycloset,1grams
17,0.000037,17,0.000331,zk7gundazt,1grams
17,0.000037,17,0.000331,sunday,1grams
17,0.000037,17,0.000331,cute,1grams
17,0.000037,17,0.000331,killed,1grams
17,0.000037,17,0.000331,jpop,1grams
17,0.000037,17,0.000331,ladrona,1grams
17,0.000037,14,0.000272,murah,1grams
17,0.000037,17,0.000331,giving,1grams
17,0.000037,17,0.000331,nacho,1grams
17,0.000037,17,0.000331,cabeça,1grams
17,0.000037,16,0.000311,necklace,1grams
17,0.000037,17,0.000331,segundos,1grams
17,0.000037,17,0.000331,took,1grams
17,0.000037,17,0.000331,wngibipkmb,1grams
17,0.000037,17,0.000331,#radiko,1grams
17,0.000037,16,0.000311,paradise,1grams
17,0.000037,17,0.000331,crema,1grams
17,0.000037,17,0.000331,acuerdo,1grams
17,0.000037,17,0.000331,exclusively,1grams
17,0.000037,17,0.000331,tree,1grams
17,0.000037,17,0.000331,sigo,1grams
17,0.000037,17,0.000331,@poshmarkapp,1grams
17,0.000037,17,0.000331,@shrouktarek127,1grams
17,0.000037,17,0.000331,@prfm_ncnc,1grams
17,0.000037,17,0.000331,@kashi_ninjin,1grams
17,0.000037,17,0.000331,humilde,1grams
17,0.000037,17,0.000331,perfume命ならrt,1grams
17,0.000037,17,0.000331,cari,1grams
17,0.000037,17,0.000331,alza,1grams
17,0.000037,13,0.000253,reviews,1grams
17,0.000037,17,0.000331,fill,1grams
17,0.000037,17,0.000331,playing,1grams
17,0.000037,17,0.000331,champagne,1grams
17,0.000037,17,0.000331,talking,1grams
17,0.000037,17,0.000331,@MichelPesquera,1grams
17,0.000037,11,0.000214,almond,1grams
17,0.000037,17,0.000331,duele,1grams
17,0.000037,17,0.000331,cool,1grams
17,0.000037,17,0.000331,carolinaaaa,1grams
17,0.000037,17,0.000331,sonha,1grams
17,0.000037,17,0.000331,swift,1grams
17,0.000037,17,0.000331,puso,1grams
17,0.000037,17,0.000331,such,1grams
17,0.000037,17,0.000331,ljva26h6m2,1grams
17,0.000037,17,0.000331,gifts,1grams
17,0.000037,17,0.000331,caballero,1grams
17,0.000037,17,0.000331,receive,1grams
17,0.000037,11,0.000214,lucky,1grams
17,0.000037,17,0.000331,combina,1grams
17,0.000037,17,0.000331,five,1grams
17,0.000037,15,0.000292,lleva,1grams
17,0.000037,14,0.000272,dulce,1grams
17,0.000037,17,0.000331,dance,1grams
17,0.000037,17,0.000331,ônibus,1grams
17,0.000037,17,0.000331,アリーナスタンディング,1grams
17,0.000037,17,0.000331,@Arashi_All_Fan,1grams
17,0.000037,17,0.000331,@Perfume_49,1grams
17,0.000037,17,0.000331,única,1grams
17,0.000037,17,0.000331,final,1grams
17,0.000037,17,0.000331,ｆｌａｓｈ,1grams
17,0.000037,13,0.000253,vanity,1grams
17,0.000037,17,0.000331,ワールド,1grams
17,0.000037,17,0.000331,7vl0tcgyoh,1grams
17,0.000037,17,0.000331,@MoviePhrasesES,1grams
17,0.000037,17,0.000331,cuenta,1grams
17,0.000037,17,0.000331,poshmark,1grams
17,0.000037,17,0.000331,2009,1grams
17,0.000037,16,0.000311,kita,1grams
17,0.000037,17,0.000331,#Dubai,1grams
17,0.000037,17,0.000331,ousado,1grams
17,0.000037,15,0.000292,gusto,1grams
17,0.000037,17,0.000331,reach,1grams
17,0.000037,17,0.000331,aiko,1grams
17,0.000037,17,0.000331,closet,1grams
16,0.000035,16,0.000311,woody,1grams
16,0.000035,16,0.000311,nuestra,1grams
16,0.000035,16,0.000311,frasco,1grams
16,0.000035,16,0.000311,verlo,1grams
16,0.000035,16,0.000311,tapi,1grams
16,0.000035,16,0.000311,tlsxjusokj,1grams
16,0.000035,16,0.000311,acabando,1grams
16,0.000035,16,0.000311,@_prfm__,1grams
16,0.000035,16,0.000311,いきものがかり,1grams
16,0.000035,16,0.000311,#Rapper,1grams
16,0.000035,16,0.000311,@sabse_pyari,1grams
16,0.000035,14,0.000272,bolsa,1grams
16,0.000035,15,0.000292,certo,1grams
16,0.000035,15,0.000292,harajuku,1grams
16,0.000035,16,0.000311,nido,1grams
16,0.000035,16,0.000311,highest,1grams
16,0.000035,16,0.000311,display,1grams
16,0.000035,16,0.000311,whsfbp8cmb,1grams
16,0.000035,16,0.000311,amethyste,1grams
16,0.000035,16,0.000311,@SelePerulerooo,1grams
16,0.000035,15,0.000292,facebook,1grams
16,0.000035,16,0.000311,#Photo,1grams
16,0.000035,15,0.000292,tahu,1grams
16,0.000035,16,0.000311,@love_Perfume_,1grams
16,0.000035,16,0.000311,gbwfqdc3qh,1grams
16,0.000035,16,0.000311,ファンrt,1grams
16,0.000035,16,0.000311,casi,1grams
16,0.000035,15,0.000292,weed,1grams
16,0.000035,16,0.000311,フォロバします,1grams
16,0.000035,8,0.000156,東山奈央,1grams
16,0.000035,13,0.000253,gila,1grams
16,0.000035,16,0.000311,amar,1grams
16,0.000035,16,0.000311,flight,1grams
16,0.000035,16,0.000311,casita,1grams
16,0.000035,16,0.000311,collections,1grams
16,0.000035,11,0.000214,team,1grams
16,0.000035,16,0.000311,#パフュクラさんRT,1grams
16,0.000035,16,0.000311,zsxv4dupqn,1grams
16,0.000035,16,0.000311,dizer,1grams
16,0.000035,16,0.000311,fire,1grams
16,0.000035,16,0.000311,#Bestseller,1grams
16,0.000035,16,0.000311,botol,1grams
16,0.000035,16,0.000311,metu,1grams
16,0.000035,16,0.000311,@WoWFactz,1grams
16,0.000035,16,0.000311,delivery,1grams
16,0.000035,16,0.000311,音楽の日,1grams
16,0.000035,16,0.000311,forty,1grams
16,0.000035,16,0.000311,thierry,1grams
16,0.000035,15,0.000292,eden,1grams
16,0.000035,16,0.000311,trying,1grams
16,0.000035,14,0.000272,nino,1grams
16,0.000035,16,0.000311,checklist,1grams
16,0.000035,16,0.000311,carrots,1grams
16,0.000035,16,0.000311,@prfm_I_am_yui,1grams
16,0.000035,16,0.000311,gotta,1grams
16,0.000035,16,0.000311,idea,1grams
16,0.000035,15,0.000292,hubiera,1grams
16,0.000035,16,0.000311,cqwx5ne8br,1grams
16,0.000035,16,0.000311,lourdes,1grams
16,0.000035,15,0.000292,travesseiro,1grams
16,0.000035,16,0.000311,@britneysgalaxy,1grams
16,0.000035,16,0.000311,@StandardsRaised,1grams
16,0.000035,16,0.000311,ちゅうえい,1grams
16,0.000035,15,0.000292,adore,1grams
16,0.000035,16,0.000311,pada,1grams
16,0.000035,15,0.000292,sebastian,1grams
16,0.000035,16,0.000311,support,1grams
16,0.000035,16,0.000311,stole,1grams
16,0.000035,16,0.000311,vtr0zl4gpn,1grams
16,0.000035,16,0.000311,75ml,1grams
16,0.000035,16,0.000311,acabo,1grams
16,0.000035,16,0.000311,jumuah,1grams
16,0.000035,16,0.000311,وقوي,1grams
16,0.000035,11,0.000214,ferrari,1grams
16,0.000035,16,0.000311,#jobs,1grams
16,0.000035,16,0.000311,louis,1grams
16,0.000035,14,0.000272,handy,1grams
16,0.000035,16,0.000311,perfume大好き,1grams
16,0.000035,16,0.000311,kalau,1grams
16,0.000035,14,0.000272,cerruti,1grams
16,0.000035,14,0.000272,naughty,1grams
16,0.000035,15,0.000292,dont,1grams
16,0.000035,15,0.000292,spade,1grams
16,0.000035,16,0.000311,#Electrical,1grams
16,0.000035,16,0.000311,though,1grams
16,0.000035,16,0.000311,@Df_Perfume,1grams
16,0.000035,16,0.000311,@akn05773088_akn,1grams
16,0.000035,8,0.000156,anais,1grams
16,0.000035,16,0.000311,取引成立,1grams
16,0.000035,16,0.000311,iphone,1grams
16,0.000035,16,0.000311,jajajaja,1grams
16,0.000035,16,0.000311,#広島FM,1grams
16,0.000035,15,0.000292,feet,1grams
16,0.000035,16,0.000311,abrazarlas,1grams
16,0.000035,16,0.000311,swear,1grams
16,0.000035,16,0.000311,mañana,1grams
16,0.000035,16,0.000311,boyfriend,1grams
16,0.000035,16,0.000311,#AbuDhabi,1grams
16,0.000035,15,0.000292,西野カナ,1grams
16,0.000035,16,0.000311,#scents,1grams
16,0.000035,16,0.000311,@patrizia_conZ,1grams
16,0.000035,14,0.000272,indian,1grams
16,0.000035,16,0.000311,xdi08td7ye,1grams
16,0.000035,16,0.000311,#RTしたパフュクラさんフォローする,1grams
16,0.000035,16,0.000311,office,1grams
16,0.000035,12,0.000233,bebé,1grams
16,0.000035,16,0.000311,#AvonRep,1grams
16,0.000035,16,0.000311,新しくperfume垢作りました,1grams
16,0.000035,16,0.000311,2oq9krtrxr,1grams
16,0.000035,16,0.000311,120ml,1grams
16,0.000035,16,0.000311,sensitive,1grams
16,0.000035,16,0.000311,apaixonar,1grams
16,0.000035,16,0.000311,state,1grams
16,0.000035,16,0.000311,#Boots,1grams
16,0.000035,16,0.000311,muero,1grams
16,0.000035,16,0.000311,abril,1grams
16,0.000035,15,0.000292,left,1grams
16,0.000035,16,0.000311,viste,1grams
16,0.000035,16,0.000311,#Cologne,1grams
16,0.000035,16,0.000311,wait,1grams
16,0.000035,16,0.000311,alto,1grams
16,0.000035,16,0.000311,perfumeのダンスに挑戦ｗ,1grams
16,0.000035,16,0.000311,betul,1grams
16,0.000035,16,0.000311,sine,1grams
16,0.000035,16,0.000311,#Beliebers,1grams
16,0.000035,16,0.000311,estava,1grams
16,0.000035,16,0.000311,maravilloso,1grams
16,0.000035,16,0.000311,#WestSideStory,1grams
16,0.000035,16,0.000311,今年は全くないなと思ったら普通に仕込まれてました,1grams
16,0.000035,16,0.000311,season,1grams
16,0.000035,16,0.000311,#RTした人全員フォロー,1grams
16,0.000035,16,0.000311,cintura,1grams
15,0.000033,15,0.000292,#めざましどようび,1grams
15,0.000033,15,0.000292,service,1grams
15,0.000033,15,0.000292,@urupzia,1grams
15,0.000033,15,0.000292,perfumeののっちが,1grams
15,0.000033,15,0.000292,@perfume_laaav,1grams
15,0.000033,15,0.000292,película,1grams
15,0.000033,13,0.000253,algún,1grams
15,0.000033,14,0.000272,lang,1grams
15,0.000033,15,0.000292,hijkwlwll0,1grams
15,0.000033,15,0.000292,patrocinado,1grams
15,0.000033,15,0.000292,worldwide,1grams
15,0.000033,15,0.000292,semua,1grams
15,0.000033,15,0.000292,l9eh5pwwwj,1grams
15,0.000033,15,0.000292,ahid,1grams
15,0.000033,15,0.000292,tropical,1grams
15,0.000033,15,0.000292,アカウントは,1grams
15,0.000033,15,0.000292,sigue,1grams
15,0.000033,15,0.000292,bitch,1grams
15,0.000033,15,0.000292,forgot,1grams
15,0.000033,15,0.000292,manda,1grams
15,0.000033,15,0.000292,楽しみですねー,1grams
15,0.000033,15,0.000292,scotch,1grams
15,0.000033,15,0.000292,dead,1grams
15,0.000033,15,0.000292,words,1grams
15,0.000033,15,0.000292,espero,1grams
15,0.000033,15,0.000292,sean,1grams
15,0.000033,15,0.000292,enjoada,1grams
15,0.000033,15,0.000292,sleeping,1grams
15,0.000033,15,0.000292,あーヒマなう,1grams
15,0.000033,15,0.000292,climb,1grams
15,0.000033,15,0.000292,@KardashianReact,1grams
15,0.000033,15,0.000292,jequiti,1grams
15,0.000033,14,0.000272,king,1grams
15,0.000033,15,0.000292,opening,1grams
15,0.000033,15,0.000292,直角二等辺三角形tour,1grams
15,0.000033,15,0.000292,miren,1grams
15,0.000033,15,0.000292,cielo,1grams
15,0.000033,15,0.000292,まだの方は今すぐチェックしてみてください,1grams
15,0.000033,15,0.000292,puesto,1grams
15,0.000033,15,0.000292,@aisu_perfume,1grams
15,0.000033,15,0.000292,están,1grams
15,0.000033,15,0.000292,future,1grams
15,0.000033,15,0.000292,walking,1grams
15,0.000033,15,0.000292,e5wkfqhdhf,1grams
15,0.000033,15,0.000292,odio,1grams
15,0.000033,15,0.000292,leon,1grams
15,0.000033,15,0.000292,link,1grams
15,0.000033,15,0.000292,微かなカオリ,1grams
15,0.000033,14,0.000272,david,1grams
15,0.000033,15,0.000292,acompañará,1grams
15,0.000033,15,0.000292,遂に本日から,1grams
15,0.000033,13,0.000253,rain,1grams
15,0.000033,15,0.000292,西脇姉妹のラジオ,1grams
15,0.000033,15,0.000292,#onsale,1grams
15,0.000033,14,0.000272,años,1grams
15,0.000033,15,0.000292,ちゃんとちゃあぽんのラジオ番組放送開始,1grams
15,0.000033,15,0.000292,sales,1grams
15,0.000033,15,0.000292,#あ〜ちゃん,1grams
15,0.000033,15,0.000292,fool,1grams
15,0.000033,15,0.000292,pensando,1grams
15,0.000033,15,0.000292,novel,1grams
15,0.000033,15,0.000292,ลจาก,1grams
15,0.000033,15,0.000292,これってチャンス,1grams
15,0.000033,15,0.000292,segundo,1grams
15,0.000033,15,0.000292,wrists,1grams
15,0.000033,15,0.000292,gwen,1grams
15,0.000033,15,0.000292,@53_perfume,1grams
15,0.000033,14,0.000272,thru,1grams
15,0.000033,15,0.000292,フジテレビ,1grams
15,0.000033,15,0.000292,浦和にお住いの方はlismowave,1grams
15,0.000033,15,0.000292,problems,1grams
15,0.000033,15,0.000292,@Avon_UK,1grams
15,0.000033,15,0.000292,aloe,1grams
15,0.000033,15,0.000292,ちはやふるの主題歌,1grams
15,0.000033,13,0.000253,mochila,1grams
15,0.000033,15,0.000292,também,1grams
15,0.000033,15,0.000292,already,1grams
15,0.000033,15,0.000292,beef,1grams
15,0.000033,14,0.000272,junto,1grams
15,0.000033,15,0.000292,prophet,1grams
15,0.000033,15,0.000292,september,1grams
15,0.000033,15,0.000292,00放送,1grams
15,0.000033,15,0.000292,colección,1grams
15,0.000033,15,0.000292,recién,1grams
15,0.000033,15,0.000292,cigarettes,1grams
15,0.000033,15,0.000292,shaker,1grams
15,0.000033,15,0.000292,olha,1grams
15,0.000033,15,0.000292,なにやらいじってみると色々発見できる,1grams
15,0.000033,15,0.000292,かしゆかです,1grams
15,0.000033,15,0.000292,enchanting,1grams
15,0.000033,15,0.000292,@Perfuuuum,1grams
15,0.000033,15,0.000292,próprio,1grams
15,0.000033,15,0.000292,#smellovison,1grams
15,0.000033,15,0.000292,2010,1grams
15,0.000033,14,0.000272,lily,1grams
15,0.000033,15,0.000292,trás,1grams
15,0.000033,15,0.000292,ミュージックステーション,1grams
15,0.000033,15,0.000292,sábado,1grams
15,0.000033,15,0.000292,trajo,1grams
15,0.000033,15,0.000292,のっちです,1grams
15,0.000033,15,0.000292,#9nine】【,1grams
15,0.000033,15,0.000292,lavei,1grams
15,0.000033,15,0.000292,prfm_official,1grams
15,0.000033,15,0.000292,@Dior,1grams
15,0.000033,15,0.000292,señora,1grams
15,0.000033,15,0.000292,bone,1grams
15,0.000033,15,0.000292,#esxence,1grams
15,0.000033,15,0.000292,eyes,1grams
15,0.000033,15,0.000292,@elfincharms,1grams
15,0.000033,15,0.000292,48gyaem5mv,1grams
15,0.000033,15,0.000292,single,1grams
15,0.000033,15,0.000292,#London,1grams
15,0.000033,15,0.000292,stefani,1grams
15,0.000033,15,0.000292,かしゆか編,1grams
15,0.000033,15,0.000292,gone,1grams
15,0.000033,15,0.000292,#FreebieFriday,1grams
15,0.000033,15,0.000292,guerlain,1grams
15,0.000033,15,0.000292,fragrant,1grams
15,0.000033,15,0.000292,@VB_Rena,1grams
15,0.000033,15,0.000292,salawat,1grams
15,0.000033,15,0.000292,@X08520852,1grams
